age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,anomaly
22,4,110684,11,9,4,1,3,4,1,0,0,20,39,0,-1
53,1,90127,15,10,2,11,0,4,1,0,0,60,39,1,-1
44,5,37997,11,9,2,5,0,4,1,0,0,60,39,0,-1
17,5,183784,0,6,4,12,3,4,1,0,0,15,39,0,-1
23,4,80680,15,10,2,12,3,4,0,0,0,16,39,0,-1
48,1,435503,12,14,2,10,0,4,1,0,0,40,39,1,-1
52,5,561489,12,14,0,4,1,2,0,0,0,50,39,0,-1
18,4,36275,11,9,4,3,3,4,1,0,0,25,39,0,-1
41,6,89942,11,9,0,12,1,4,1,3674,0,45,39,0,-1
45,7,103406,9,13,2,4,0,4,1,0,1977,60,39,1,-1
21,4,455361,6,5,4,8,4,4,1,0,0,35,26,0,-1
54,4,225307,1,7,0,3,3,4,0,0,0,50,39,1,-1
36,4,286115,11,9,2,3,0,4,1,0,0,40,39,1,-1
50,4,187830,9,13,4,4,1,4,1,0,0,50,39,1,-1
32,6,27939,15,10,2,12,0,0,1,0,0,60,39,0,-1
21,4,383603,0,6,4,8,1,4,0,0,0,35,39,0,-1
59,0,409842,12,14,2,0,0,4,1,0,0,20,39,0,-1
68,4,144056,11,9,2,1,0,4,1,3818,0,40,39,0,-1
46,4,45363,14,15,0,10,1,4,1,0,2824,40,39,1,-1
23,4,115326,15,10,4,12,3,4,0,0,0,20,39,0,-1
17,4,186890,0,6,2,12,3,4,0,0,0,30,39,0,-1
34,4,24529,11,9,6,1,4,4,1,0,0,15,39,0,-1
31,0,182191,9,13,2,0,5,4,0,4064,0,30,2,0,-1
21,4,351381,11,9,4,1,3,4,0,0,0,40,39,0,-1
41,5,220821,9,13,2,4,0,4,1,7688,0,40,39,1,-1
46,5,110457,12,14,2,4,0,4,1,0,0,55,39,1,-1
43,6,193494,14,15,2,10,0,4,1,0,0,60,39,1,-1
58,5,113806,9,13,2,4,0,4,1,7688,0,30,39,1,-1
25,4,52536,7,12,0,13,3,4,0,0,1594,25,39,0,-1
33,4,190511,5,4,0,6,1,4,1,2176,0,35,39,0,-1
33,4,123291,11,9,2,7,0,4,1,0,0,84,39,1,-1
50,2,226497,15,10,2,11,0,4,1,0,0,52,39,1,-1
35,4,282979,11,9,2,12,0,4,1,5178,0,50,39,1,-1
36,4,166549,9,13,0,1,1,4,1,0,0,55,39,1,-1
90,4,115306,12,14,4,4,3,4,0,0,0,40,39,0,-1
39,4,224566,9,13,2,4,0,4,1,0,0,60,39,1,-1
19,4,28119,15,10,4,8,3,4,0,0,0,4,39,0,-1
19,4,323810,0,6,4,3,1,4,1,0,0,40,39,0,-1
66,6,174995,7,12,2,3,0,4,1,2290,0,30,18,0,-1
73,4,183213,8,11,6,10,1,4,1,25124,0,60,39,1,-1
47,4,150768,9,13,0,6,1,4,1,0,1564,51,39,1,-1
36,4,176634,9,13,2,12,5,4,0,0,0,35,39,1,-1
36,4,209993,3,2,6,8,2,4,0,0,0,20,26,0,-1
37,4,201259,1,7,0,14,1,4,1,0,0,65,39,0,-1
36,2,578377,12,14,2,10,5,4,0,0,0,40,39,0,-1
30,4,509500,9,13,4,13,1,4,0,4787,0,45,39,1,-1
53,2,324021,15,10,0,8,1,4,0,0,0,40,39,0,-1
53,4,103586,9,13,2,6,0,4,1,0,0,55,39,0,-1
32,4,209103,11,9,2,14,0,4,1,0,0,20,39,1,-1
33,4,408813,9,13,4,1,1,4,0,0,0,50,39,0,-1
52,4,144361,8,11,2,3,0,4,1,0,1902,40,39,1,-1
27,4,244402,7,12,4,4,1,4,0,0,0,40,39,1,-1
44,4,889965,11,9,2,6,5,4,0,3137,0,30,39,0,-1
18,4,311795,2,8,4,12,3,2,0,0,0,20,39,0,-1
42,4,155972,11,9,2,6,0,4,1,0,0,40,39,1,-1
49,4,291783,9,13,2,3,0,4,1,0,0,40,39,1,-1
43,4,249771,11,9,2,14,0,1,1,0,0,99,39,0,-1
43,4,462180,14,15,2,10,0,4,1,99999,0,60,39,1,-1
31,4,308540,15,10,2,3,0,4,1,0,0,40,39,1,-1
37,4,140713,15,10,2,1,0,2,1,0,0,40,23,1,-1
53,2,216931,15,10,2,11,0,4,1,4386,0,40,39,1,-1
26,4,162312,15,10,4,1,1,1,1,0,0,20,30,0,-1
59,5,253062,14,15,2,10,0,4,1,0,0,55,39,1,-1
32,4,231413,11,9,2,7,0,4,1,0,0,40,39,1,-1
53,2,197054,12,14,2,10,0,4,1,0,0,40,39,1,-1
35,4,30565,11,9,1,8,5,4,0,0,0,40,39,1,-1
38,4,241998,2,8,2,3,0,4,1,7688,0,40,39,1,-1
58,6,196403,11,9,2,4,5,4,0,0,0,10,39,1,-1
68,6,336329,11,9,2,4,0,4,1,0,0,10,39,0,-1
43,7,506329,9,13,2,10,0,1,1,15024,0,40,0,1,-1
55,4,284095,11,9,0,12,1,4,0,0,0,37,39,0,-1
41,4,428499,1,7,2,3,0,4,1,0,1485,50,39,1,-1
24,0,412156,11,9,2,0,5,4,0,0,0,40,26,0,-1
31,6,182177,11,9,2,3,0,4,1,0,1902,40,39,1,-1
54,2,129972,8,11,2,11,0,4,1,0,0,38,39,1,-1
31,5,203488,9,13,2,4,0,4,1,0,0,50,39,1,-1
47,4,128796,11,9,2,3,0,4,1,0,0,40,39,1,-1
40,4,55395,8,11,2,10,0,4,1,0,0,40,39,1,-1
39,4,319248,0,6,4,8,4,4,0,0,0,25,26,0,-1
34,2,236415,15,10,4,1,4,4,0,0,0,18,39,0,-1
48,0,151584,15,10,4,0,1,4,1,8614,0,60,39,1,-1
19,0,133983,15,10,4,0,3,4,0,0,0,20,39,0,-1
35,4,322171,15,10,2,8,5,4,0,0,0,40,39,1,-1
59,4,227856,9,13,2,12,0,4,1,0,0,37,39,1,-1
66,0,213477,5,4,0,0,1,4,1,0,0,10,39,0,-1
63,4,266083,5,4,2,14,0,4,1,0,0,60,39,1,-1
58,0,37591,9,13,6,0,1,4,0,0,0,40,39,0,-1
43,5,150533,8,11,2,4,2,4,1,0,0,50,39,1,-1
44,1,244054,15,10,0,4,4,4,1,0,0,60,39,1,-1
65,4,172906,11,9,6,1,4,4,0,0,0,40,39,0,-1
50,4,238959,15,10,2,1,0,4,1,0,0,45,39,1,-1
18,0,163085,11,9,5,0,3,4,1,0,0,20,39,0,-1
51,7,172022,12,14,4,10,1,4,1,0,0,40,39,1,-1
20,4,201799,15,10,4,12,3,4,0,0,0,13,39,0,-1
50,4,94391,8,11,2,3,0,4,1,0,0,50,39,1,-1
50,2,153064,11,9,2,4,0,4,1,5178,0,40,39,1,-1
58,6,310014,9,13,2,5,0,4,1,0,0,25,39,0,-1
37,6,36214,9,13,2,3,0,4,1,0,0,65,39,1,-1
21,4,399022,11,9,4,5,3,4,1,0,0,24,39,0,-1
33,4,179758,11,9,2,12,5,4,0,0,0,20,39,0,-1
52,4,48947,15,10,0,1,4,4,0,0,0,45,39,0,-1
45,6,319122,9,13,4,12,1,4,1,14084,0,45,39,1,-1
34,4,155151,15,10,2,3,0,4,1,0,0,40,39,1,-1
39,4,24106,15,10,2,12,0,4,1,0,0,40,30,1,-1
31,4,257863,15,10,0,8,1,4,0,0,0,15,39,0,-1
19,0,28967,15,10,4,0,1,4,1,0,0,40,39,0,-1
45,4,379393,15,10,0,13,1,4,0,0,0,45,39,0,-1
45,6,152752,8,11,2,11,0,4,1,0,0,3,39,0,-1
34,4,154874,11,9,4,7,1,4,1,4416,0,30,39,0,-1
20,4,94744,11,9,4,1,3,2,0,0,0,20,39,0,-1
32,4,133861,9,13,4,4,1,4,1,13550,0,48,39,1,-1
24,4,240137,3,2,4,6,1,4,1,0,0,55,26,0,-1
18,4,109702,15,10,4,12,3,4,0,0,0,30,39,0,-1
62,6,39610,15,10,2,5,0,4,1,0,0,80,39,0,-1
53,4,149650,11,9,4,12,1,4,1,0,2559,48,39,1,-1
25,4,323139,9,13,4,6,3,4,1,0,0,35,39,0,-1
24,4,36058,9,13,4,12,1,4,1,0,0,50,39,0,-1
61,4,163393,11,9,2,14,0,4,1,0,0,20,39,0,-1
48,4,182541,9,13,2,10,0,4,1,15024,0,45,39,1,-1
26,2,73392,11,9,4,6,3,0,1,0,0,30,39,0,-1
40,0,507086,11,9,0,0,1,2,0,0,0,32,39,0,-1
68,4,195868,9,13,2,12,0,4,1,20051,0,40,39,1,-1
25,0,39901,9,13,2,0,0,4,1,0,0,60,39,0,-1
31,2,33124,9,13,4,10,1,4,0,0,0,50,39,0,-1
55,4,419732,15,10,0,8,4,4,0,0,0,38,39,0,-1
45,1,168232,9,13,4,1,1,4,1,0,0,55,39,1,-1
24,4,145964,9,13,4,4,4,4,1,0,0,40,39,1,-1
51,4,153870,11,9,2,13,0,4,1,0,0,40,39,1,-1
47,4,323798,14,15,2,10,0,4,1,15024,0,55,39,1,-1
17,4,198830,1,7,4,1,2,4,0,0,0,10,39,0,-1
42,4,230684,11,9,2,12,0,4,1,5178,0,50,39,1,-1
56,4,659558,2,8,6,8,4,2,0,0,0,40,39,0,-1
65,6,131417,4,3,2,5,0,4,1,1797,0,21,39,0,-1
25,4,122175,9,13,2,10,0,4,1,0,0,45,39,1,-1
33,6,102884,9,13,2,12,3,4,1,0,0,20,39,0,-1
23,4,352207,8,11,4,8,3,4,1,0,0,20,39,0,-1
37,6,241998,9,13,2,10,0,4,1,0,0,5,39,1,-1
52,4,279129,15,10,4,10,1,4,1,0,0,37,39,1,-1
47,4,155659,15,10,2,3,0,4,1,7688,0,55,39,1,-1
41,1,19914,9,13,2,1,5,1,0,0,0,40,30,1,-1
61,4,115023,15,10,2,1,0,4,1,0,0,40,39,1,-1
32,4,101709,9,13,2,10,0,1,1,0,0,40,39,1,-1
63,4,250068,2,8,2,12,0,4,1,0,0,40,39,1,-1
21,7,196827,7,12,4,13,3,4,1,0,0,10,39,0,-1
36,4,280169,12,14,2,4,0,4,1,0,0,50,39,1,-1
39,4,144608,9,13,4,10,1,4,1,0,0,40,0,1,-1
52,4,76860,11,9,2,6,0,1,1,0,0,8,30,0,-1
60,0,141580,11,9,2,0,0,4,1,0,0,50,39,1,-1
81,7,132204,3,2,6,8,1,4,0,0,0,20,39,0,-1
39,4,258276,9,13,2,13,0,1,1,3137,0,40,0,0,-1
21,4,30619,15,10,4,4,1,4,0,0,0,38,39,0,-1
27,4,40295,11,9,4,14,1,4,1,0,0,99,39,0,-1
56,4,266091,9,13,4,10,1,4,0,2907,0,52,5,0,-1
57,4,143030,11,9,6,8,4,4,0,0,0,30,0,0,-1
48,0,63466,11,9,3,0,4,4,0,0,0,32,39,0,-1
58,4,128162,11,9,0,12,1,4,0,0,0,24,39,0,-1
37,4,170174,11,9,2,4,0,4,1,0,0,46,39,1,-1
41,6,203451,15,10,0,10,1,4,0,0,0,15,39,0,-1
19,4,238474,15,10,4,12,3,4,1,0,0,25,39,0,-1
56,4,314149,10,16,2,10,0,4,1,0,0,50,39,1,-1
55,1,31728,15,10,2,1,5,4,0,0,0,40,39,1,-1
51,4,360131,4,3,2,3,2,4,0,0,0,40,39,0,-1
43,4,83411,15,10,2,12,0,4,1,0,0,50,39,1,-1
62,7,39630,9,13,2,10,0,4,1,0,0,40,39,0,-1
57,2,213975,11,9,6,8,4,4,0,0,0,30,39,0,-1
60,2,259803,9,13,2,10,5,4,0,0,0,45,39,1,-1
47,4,181307,15,10,2,12,0,4,1,99999,0,60,39,1,-1
21,4,211301,15,10,4,1,3,4,0,0,0,8,39,0,-1
52,6,140985,9,13,2,1,5,4,0,99999,0,30,39,1,-1
76,4,125784,9,13,2,4,0,4,1,0,0,40,39,0,-1
43,4,130126,9,13,2,4,0,4,1,15024,0,50,39,1,-1
58,1,30111,15,10,6,10,4,0,0,0,0,40,39,0,-1
18,0,214989,15,10,4,0,3,4,0,0,1602,24,39,0,-1
19,4,272800,2,8,4,1,3,4,0,0,0,25,39,0,-1
41,2,170924,15,10,4,10,2,4,1,0,0,7,39,0,-1
21,4,131473,15,10,4,12,3,1,1,0,0,20,40,0,-1
19,4,195805,11,9,4,12,3,4,0,0,0,12,39,0,-1
60,4,54800,11,9,2,8,5,4,0,0,0,40,39,0,-1
19,4,278304,15,10,4,8,3,4,0,0,0,15,39,0,-1
18,4,327612,0,6,4,8,3,4,0,0,0,20,39,0,-1
71,6,130436,3,2,0,3,1,4,0,0,0,28,39,0,-1
73,4,284680,11,9,0,8,1,4,0,0,0,20,39,0,-1
25,4,213412,15,10,2,12,0,4,1,0,0,40,39,1,-1
50,4,287927,11,9,2,10,5,4,0,0,0,16,39,0,-1
49,4,54772,11,9,2,3,0,4,1,3103,0,45,39,1,-1
44,5,56651,15,10,2,4,0,4,1,7688,0,45,39,1,-1
20,4,62865,11,9,4,9,1,4,0,0,0,45,39,0,-1
66,4,107196,11,9,6,13,1,4,0,0,0,18,39,0,-1
19,4,86860,15,10,4,4,3,4,1,0,0,15,39,0,-1
60,4,130684,15,10,2,3,0,4,1,0,0,55,39,0,-1
59,4,261816,15,10,0,4,1,4,0,0,0,52,28,0,-1
58,4,280309,7,12,2,4,0,4,1,5178,0,60,39,1,-1
69,0,323016,9,13,2,0,0,4,1,99999,0,40,39,1,-1
17,0,280670,0,6,4,0,3,4,0,0,0,40,39,0,-1
19,4,136306,1,7,4,5,3,4,1,0,0,24,39,0,-1
28,4,65171,15,10,2,13,0,4,1,0,0,70,39,0,-1
45,4,172822,1,7,0,14,1,4,1,0,2824,76,39,1,-1
59,4,106748,5,4,2,8,5,4,0,0,0,99,39,0,-1
53,2,216691,10,16,0,10,1,4,0,10520,0,40,39,1,-1
44,7,59460,11,9,2,8,5,4,0,0,0,15,39,0,-1
32,4,212276,9,13,2,10,0,4,1,0,0,60,39,1,-1
32,4,440129,15,10,2,6,0,4,1,0,0,38,26,0,-1
47,4,98012,12,14,2,10,5,4,0,7688,0,40,39,1,-1
36,6,48093,15,10,2,12,0,4,1,0,0,92,39,0,-1
19,4,170800,11,9,4,3,3,4,1,0,0,60,39,0,-1
60,6,193038,15,10,2,5,0,4,1,0,0,15,39,0,-1
41,4,351161,11,9,2,12,0,4,1,0,1848,45,39,1,-1
67,0,163726,4,3,2,0,0,4,1,0,0,49,39,0,-1
36,6,609935,9,13,2,14,0,2,1,0,0,48,0,0,-1
28,4,115945,10,16,4,1,3,4,1,0,0,18,39,0,-1
83,5,272248,11,9,0,12,1,4,1,0,0,20,39,0,-1
17,4,167878,1,7,4,8,3,4,1,0,0,20,39,0,-1
35,6,31095,8,11,4,5,1,4,1,0,0,60,39,0,-1
51,4,340588,3,2,2,8,0,4,1,0,0,54,26,0,-1
82,0,42435,0,6,6,0,1,4,1,0,0,20,39,0,-1
53,4,290640,11,9,2,8,0,4,1,0,0,50,11,1,-1
19,4,247679,11,9,4,3,1,4,1,0,0,45,39,0,-1
66,4,196674,9,13,2,12,0,4,1,0,0,15,39,1,-1
17,4,29571,2,8,4,6,3,4,1,0,0,15,39,0,-1
44,2,189956,9,13,2,11,5,2,0,15024,0,40,39,1,-1
64,4,133144,11,9,2,14,0,4,1,0,0,16,39,0,-1
62,5,24050,11,9,6,12,1,4,0,0,0,15,39,0,-1
40,4,145160,10,16,2,10,0,4,1,0,0,40,39,1,-1
52,2,255927,15,10,6,1,1,4,0,0,0,24,39,0,-1
46,4,99086,15,10,2,1,5,4,0,0,0,40,39,1,-1
52,4,110563,15,10,2,4,0,4,1,0,0,40,39,1,-1
17,4,183066,0,6,4,8,3,4,0,0,0,25,39,0,-1
45,4,297884,9,13,0,4,1,4,1,0,0,40,39,1,-1
21,4,253612,15,10,4,10,3,4,0,1055,0,32,39,0,-1
17,4,148522,1,7,4,8,3,4,1,0,1721,15,39,0,-1
90,4,139660,15,10,0,12,4,2,0,0,0,37,39,0,-1
41,4,120277,9,13,2,10,0,4,1,0,0,40,39,1,-1
19,6,67929,15,10,4,5,3,4,1,0,0,50,39,0,-1
69,4,229418,11,9,2,14,0,4,1,0,0,40,39,0,-1
23,1,41356,7,12,4,4,4,4,0,0,0,32,39,0,-1
37,4,109133,7,12,2,12,0,4,1,0,1977,45,39,1,-1
57,4,148315,11,9,2,12,0,4,1,0,0,30,39,0,-1
48,4,210424,11,9,5,1,4,4,0,914,0,40,39,0,-1
73,4,198526,11,9,6,8,2,4,0,0,0,32,39,0,-1
25,4,521400,4,3,4,7,2,4,1,0,0,40,26,0,-1
33,4,100882,12,14,4,4,1,4,1,0,0,40,39,1,-1
28,4,190836,11,9,2,3,0,4,1,3411,0,40,39,0,-1
40,7,390781,11,9,0,8,1,2,0,0,0,48,39,0,-1
17,4,225106,0,6,4,8,3,4,0,0,1602,18,39,0,-1
18,4,78181,1,7,4,8,3,4,0,0,0,30,39,0,-1
20,4,158206,15,10,4,12,1,4,1,0,0,30,39,0,-1
69,0,337720,11,9,2,0,0,4,1,0,0,24,39,0,-1
18,7,391257,15,10,4,8,1,4,0,0,0,40,39,0,-1
40,4,183404,15,10,5,8,4,4,0,0,0,8,39,0,-1
50,4,237868,12,14,2,4,0,4,1,0,0,50,39,1,-1
40,4,126701,9,13,3,4,1,4,1,0,0,40,39,1,-1
54,5,172175,15,10,2,14,0,4,1,0,0,40,39,1,-1
53,2,608184,11,9,2,14,0,2,1,0,0,40,39,1,-1
17,0,198797,1,7,4,0,3,4,1,0,0,20,29,0,-1
50,2,425804,9,13,0,4,1,4,0,0,0,40,39,1,-1
22,0,117618,9,13,4,0,1,4,1,0,0,25,39,0,-1
60,2,227332,12,14,2,4,0,4,1,0,0,40,39,1,-1
37,4,212512,11,9,2,7,0,4,1,3464,0,50,39,0,-1
23,7,309055,15,10,4,1,3,4,0,0,0,20,39,0,-1
18,4,59202,11,9,4,9,2,4,0,0,0,10,39,0,-1
36,4,32709,15,10,0,12,1,4,0,3325,0,45,39,0,-1
67,5,73559,11,9,2,4,0,4,1,9386,0,50,39,1,-1
26,4,169121,9,13,2,12,0,4,1,0,0,48,39,1,-1
18,4,308889,1,7,4,1,2,1,0,0,0,20,39,0,-1
64,4,102041,1,7,2,12,0,4,1,0,0,40,39,0,-1
53,4,29557,15,10,0,10,1,4,0,0,0,40,39,0,-1
49,6,107597,11,9,0,4,4,4,0,14084,0,30,39,1,-1
59,4,97168,0,6,2,3,0,4,1,0,0,40,39,1,-1
44,4,155930,12,14,2,10,0,4,1,7688,0,55,39,1,-1
61,6,181033,11,9,2,5,0,4,1,0,0,60,39,0,-1
32,4,30271,15,10,0,4,4,4,0,0,0,30,39,0,-1
50,6,341797,14,15,2,10,0,4,1,0,0,50,39,1,-1
44,2,145246,12,14,2,10,0,4,1,0,0,44,39,1,-1
42,4,373469,11,9,2,3,0,4,1,0,0,40,39,1,-1
70,6,177199,11,9,2,4,0,4,1,0,0,3,39,0,-1
65,6,139960,11,9,2,5,0,4,1,10605,0,60,39,1,-1
64,1,316246,9,13,0,1,1,2,0,0,0,40,39,0,-1
42,7,160369,12,14,2,10,0,4,1,0,0,50,39,1,-1
21,0,415913,15,10,4,0,3,4,1,0,0,40,39,0,-1
29,7,198493,8,11,2,11,0,4,1,0,0,40,39,1,-1
23,4,377121,15,10,4,8,4,4,0,0,0,25,39,0,-1
21,4,400635,15,10,4,8,1,4,0,0,0,20,0,0,-1
45,4,513660,9,13,4,10,1,4,1,0,0,40,39,0,-1
38,4,82552,11,9,4,6,1,4,1,594,0,50,39,0,-1
39,6,315640,9,13,4,12,3,1,1,0,0,60,20,0,-1
45,4,266860,12,14,2,4,0,4,1,15024,0,50,39,1,-1
68,4,192829,7,12,0,4,1,4,0,0,0,43,39,0,-1
60,1,237317,8,11,0,10,4,4,1,4934,0,40,39,1,-1
38,7,110426,10,16,2,10,5,4,0,7688,0,40,0,1,-1
23,2,210029,15,10,4,1,3,4,0,0,0,20,39,0,-1
26,4,381618,6,5,2,3,0,4,1,0,0,45,39,0,-1
55,5,298449,9,13,2,4,0,4,1,0,2415,50,39,1,-1
35,7,226789,12,14,2,10,0,4,1,0,0,75,39,0,-1
52,4,210736,15,10,2,4,0,4,1,3103,0,55,39,1,-1
72,0,76860,11,9,2,0,0,1,1,0,0,1,39,0,-1
18,4,92112,11,9,4,8,3,4,0,0,0,30,39,0,-1
22,4,29810,15,10,4,14,3,4,0,0,0,30,39,0,-1
40,4,360884,15,10,2,1,5,4,0,7298,0,40,39,1,-1
46,0,177305,8,11,2,0,5,2,0,0,0,35,39,1,-1
39,4,165106,9,13,3,3,1,4,1,0,1564,50,0,1,-1
41,4,424478,15,10,2,3,0,2,1,0,0,45,39,1,-1
59,4,189721,9,13,2,6,0,4,1,0,0,40,22,1,-1
67,6,148690,12,14,6,10,1,4,1,18481,0,2,39,1,-1
60,4,125019,9,13,0,10,1,4,0,8614,0,48,39,1,-1
39,5,172538,9,13,2,10,0,4,1,0,0,50,39,1,-1
32,6,410615,11,9,2,14,0,4,1,0,1887,60,39,1,-1
32,4,195602,9,13,2,12,0,4,1,0,1977,45,39,1,-1
33,6,422960,15,10,2,10,5,4,0,0,0,60,39,1,-1
43,2,188291,14,15,2,10,0,4,1,15024,0,45,39,1,-1
50,6,163948,11,9,2,14,0,4,1,0,0,40,39,1,-1
63,4,64544,9,13,4,13,1,4,1,0,0,40,39,1,-1
55,4,101468,11,9,2,3,0,4,1,3103,0,40,39,1,-1
22,4,201268,9,13,4,12,3,4,0,0,0,15,39,0,-1
44,4,29762,11,9,0,14,1,4,1,0,0,68,39,0,-1
40,4,99604,12,14,2,10,5,4,0,15024,0,24,39,1,-1
17,4,95446,0,6,4,8,3,4,1,0,0,15,39,0,-1
58,4,194733,7,12,2,3,0,4,1,0,0,40,39,1,-1
58,6,130714,12,14,2,4,0,4,1,0,0,50,39,0,-1
62,4,147627,6,5,4,9,1,2,0,1055,0,22,39,0,-1
31,4,149507,8,11,2,3,0,4,1,3464,0,38,39,0,-1
58,2,318537,2,8,2,5,0,4,1,0,0,40,39,0,-1
30,4,183284,9,13,2,4,0,4,1,0,0,50,39,1,-1
28,4,334368,8,11,4,10,1,4,0,4650,0,40,39,0,-1
46,4,109227,15,10,0,4,4,4,0,0,0,70,39,0,-1
39,5,163057,15,10,0,3,1,4,1,0,0,99,39,0,-1
61,5,253101,15,10,6,12,1,4,0,0,0,20,39,0,-1
50,4,234037,11,9,2,7,0,4,1,0,0,58,39,0,-1
47,4,341762,11,9,4,1,1,4,1,0,0,33,39,0,-1
33,4,251120,9,13,2,12,0,4,1,7688,0,50,39,1,-1
23,4,211527,15,10,4,6,3,4,1,0,0,60,39,0,-1
34,4,317809,9,13,2,4,0,4,1,0,0,50,0,1,-1
50,4,31014,11,9,2,10,5,4,0,0,0,40,39,1,-1
44,4,151985,12,14,2,4,5,4,0,0,0,24,39,1,-1
35,4,406051,10,16,4,10,1,4,0,0,0,80,39,1,-1
48,6,171986,11,9,0,10,1,4,1,0,0,15,39,0,-1
24,2,176178,7,12,4,10,3,4,0,0,0,2,39,0,-1
19,4,445728,11,9,4,3,1,4,1,0,0,40,39,0,-1
19,4,318002,11,9,4,1,3,4,1,0,0,40,39,0,-1
59,0,367984,9,13,2,0,0,4,1,0,0,40,39,0,-1
67,4,212705,12,14,3,4,1,4,1,0,0,55,39,1,-1
49,4,411273,0,6,0,7,1,2,1,0,0,40,39,0,-1
35,4,103986,8,11,2,13,0,4,1,0,0,40,39,1,-1
44,4,203761,15,10,2,4,0,4,1,0,0,45,39,1,-1
58,0,266792,15,10,2,0,0,4,1,99999,0,40,39,1,-1
22,4,116800,7,12,4,11,3,4,1,0,0,60,39,0,-1
21,7,99199,15,10,4,4,3,4,1,0,0,10,39,0,-1
30,1,321990,15,10,2,1,0,4,1,7298,0,48,5,1,-1
52,4,108914,11,9,2,12,0,4,1,0,0,40,39,1,-1
35,6,61343,11,9,2,3,0,4,1,0,0,90,39,0,-1
44,5,191712,12,14,2,10,0,4,1,0,2415,55,39,1,-1
44,4,176063,11,9,2,14,0,4,1,0,0,50,39,1,-1
26,7,34965,15,10,2,4,0,4,1,0,0,12,39,0,-1
31,5,467108,9,13,4,10,1,4,1,0,0,45,39,1,-1
23,0,263899,11,9,4,0,3,2,1,0,0,12,9,0,-1
52,4,48343,8,11,2,4,0,4,1,0,0,40,39,0,-1
55,4,193130,11,9,2,6,0,4,1,0,1887,40,39,1,-1
19,0,258026,11,9,4,0,1,4,0,0,0,16,39,0,-1
64,0,211360,11,9,6,0,1,4,0,0,0,30,39,0,-1
48,4,148995,12,14,2,10,0,4,1,0,0,55,39,1,-1
50,2,117496,11,9,2,1,5,4,0,7298,0,30,39,1,-1
45,5,32356,9,13,2,4,0,4,1,0,0,51,39,0,-1
17,4,206506,0,6,4,6,2,4,1,0,0,10,8,0,-1
43,4,52498,11,9,0,4,4,4,0,0,0,40,39,1,-1
63,4,219540,11,9,0,3,1,4,0,0,0,40,39,0,-1
56,4,247337,9,13,2,10,0,4,1,0,0,50,39,1,-1
36,4,410489,9,13,0,10,1,4,1,0,0,45,39,0,-1
59,4,146391,10,16,2,10,0,4,1,0,0,50,39,1,-1
46,2,165484,7,12,2,4,0,4,1,0,0,44,39,1,-1
46,6,231347,15,10,5,10,1,4,1,0,0,20,39,0,-1
53,4,95469,9,13,2,1,0,4,1,0,1902,40,39,1,-1
47,4,205730,11,9,2,3,0,4,1,0,0,56,39,1,-1
29,4,383745,11,9,2,7,0,4,1,0,1887,30,39,1,-1
90,4,84553,11,9,2,7,0,4,1,0,0,40,39,0,-1
63,4,221072,9,13,2,3,0,4,1,0,0,49,0,0,-1
76,0,191024,9,13,2,0,0,4,1,0,0,30,39,0,-1
44,4,225879,15,10,2,1,5,3,0,0,0,30,26,1,-1
81,5,247232,0,6,2,4,5,4,0,2936,0,28,39,0,-1
17,4,143791,0,6,4,8,3,2,0,0,0,12,39,0,-1
56,4,177271,8,11,2,13,0,4,1,0,0,40,39,1,-1
45,4,31339,9,13,2,1,0,4,1,0,0,45,39,1,-1
36,4,130620,9,13,2,10,5,1,0,0,0,35,30,1,-1
32,4,208180,8,11,2,13,5,4,0,0,0,24,39,1,-1
25,4,292058,11,9,4,8,2,4,1,0,0,30,39,0,-1
29,1,142712,15,10,2,1,0,4,1,0,0,40,39,1,-1
23,4,119665,11,9,4,1,1,4,1,0,0,60,39,0,-1
41,4,116825,12,14,2,10,0,4,1,0,0,55,39,1,-1
27,0,173800,12,14,4,0,4,1,1,0,0,20,36,0,-1
22,4,316509,11,9,4,3,1,4,1,0,0,50,39,0,-1
80,2,20101,11,9,6,8,4,0,0,0,0,32,39,0,-1
20,4,259496,15,10,4,12,3,4,0,0,0,20,39,0,-1
47,4,178341,0,6,2,7,0,4,1,0,0,46,39,1,-1
38,4,66326,11,9,2,14,0,4,1,0,0,99,39,0,-1
39,5,135500,11,9,2,4,0,4,1,0,1977,40,39,1,-1
20,4,298635,15,10,4,12,3,1,1,0,0,30,30,0,-1
21,2,212780,2,8,4,6,4,2,0,0,0,20,39,0,-1
54,0,185936,6,5,0,0,1,4,0,0,0,15,39,0,-1
38,4,161141,15,10,2,3,0,4,1,0,0,48,39,1,-1
71,4,180117,0,6,2,7,0,4,1,0,0,40,39,0,-1
52,6,237868,15,10,4,1,4,4,1,0,0,5,39,0,-1
34,4,181091,11,9,2,3,0,4,1,7688,0,40,39,1,-1
43,1,105936,8,11,4,10,1,4,0,13550,0,40,39,1,-1
36,1,192443,15,10,4,4,1,2,1,13550,0,40,39,1,-1
51,4,22211,12,14,2,10,0,4,1,0,1902,60,39,1,-1
47,4,160440,9,13,2,12,0,4,1,0,0,55,39,1,-1
47,4,76034,15,10,2,8,0,4,1,0,0,57,39,1,-1
38,4,188503,15,10,4,1,4,4,0,6497,0,35,39,0,-1
19,4,29083,11,9,4,12,3,0,0,0,0,25,39,0,-1
